id,answer,gpt-4o_en,gpt-4o_xh,gpt-4o_zu,gpt-4o_af,gpt-4o_ig,gpt-4o_sn,gpt-4o_ts,gpt-4o_st,gpt-4o_nso,gpt-4o_tn,gpt-4o_bm,gpt-4o_am,gpt-4_en,gpt-4_xh,gpt-4_zu,gpt-4_af,gpt-4_ig,gpt-4_sn,gpt-4_ts,gpt-4_st,gpt-4_nso,gpt-4_tn,gpt-4_bm,gpt-4_am,gpt-3.5_en,gpt-3.5_xh,gpt-3.5_zu,gpt-3.5_af,gpt-3.5_ig,gpt-3.5_sn,gpt-3.5_ts,gpt-3.5_st,gpt-3.5_nso,gpt-3.5_tn,gpt-3.5_bm,gpt-3.5_am
3KVQ0UJWPXJYK2QN97AJ6XD80M0W5X-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1
3KWGG5KP6J0NEB5OKFR4B5HRU5MCMG-1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0
3KWGG5KP6LG2804V4D34335ZNX8MC8-1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
3L1EFR8WWT3FA364M8D0EPWAWYE9FV-1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0
3L1EFR8WWVJU4S5B66P06NKIKPTF95-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
3L1EFR8WWVJU4S5B66P06NKIKPTF95-2,2,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3L1EFR8WWVJU4S5B66P06NKIKRVF9B-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1
3L21G7IH49AIFEJB7J2VG29FSP5Y1O-2,2,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0
3L21G7IH49AIFEJB7J2VG29FSP61YS-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0
3L21G7IH49AIFEJB7J2VG29GTJMY1W-1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0
3L21G7IH49AIFEJB7J2VG29GTU31Y2-1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1
3L21G7IH49AIFEJB7J2VG29GTU31Y2-2,2,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3L4YG5VW9P699Y4WRGZC4J0NZKLDDC-1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
3L4YG5VW9P699Y4WRGZC4J0NZKLDDC-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1
3L4YG5VW9P699Y4WRGZC4J0NZZGDD1-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1
3L4YG5VW9P699Y4WRGZC4J0O002DDS-1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0
3L4YG5VW9P699Y4WRGZC4J0O002DDS-2,2,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0
3L55D8AUFAVN8SU23IFF504Y3B4CY2-2,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
3L55D8AUFAVN8SU23IFF504Y3BNCYL-1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
3L55D8AUFCB22HT9NGRFXYS6WDJCYX-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
3L55D8AUFCB22HT9NGRFXYS6WJQCYG-1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3L55D8AUFCB22HT9NGRFXYS6WNAYCU-2,2,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1
3L55D8AUFCB22HT9NGRFXYS7XRUCY3-1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
3L84EBDQ370A7LH9RGVMKB2VFK8KKV-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1
3LAZVA75NIPYGWYY02HBRWXADDR2OD-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
3LAZVA75NK5DALX5K0TBJULI66AO2G-2,2,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1
3LAZVA75NK5DALX5K0TBJULJ7DZO2M-1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1
3LAZVA75NK5DALX5K0TBJULJ7DZO2M-2,2,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
3LB1BGHFL2U4U9WDP4A5UA42R10TY6-1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
3LB1BGHFL2U4U9WDP4A5UA42R10TY6-2,2,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
3LB1BGHFL2U4U9WDP4A5UA42R2RYT4-1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3LB1BGHFL4AJOYVK92M5M8SBLHZTYG-1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1
3LB1BGHFL4AJOYVK92M5M8SBLHZTYG-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3LCXHSGDLVKK3T1EK15L504804ZESD-1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1
3LCXHSGDLVKK3T1EK15L504804ZESD-2,2,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
3LEG2HW4UFL4AJL51ZYL42OWLAZF2Z-2,2,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
3LEG2HW4UFL4AJL51ZYL42OWQQ22FQ-1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3LEG2HW4UFL4AJL51ZYL42OWQQ22FQ-2,2,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
3LEG2HW4UH1J48KCLXALW0C4EBG2FH-1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1
3LEG2HW4UH1J48KCLXALW0C4EBG2FH-2,2,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3LEG2HW4UH1J48KCLXALW0C4EL7F25-1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
3LEG2HW4UH1J48KCLXALW0C5GVPF2B-1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1
3LN3BXKGC0TW0ZF7Q3TAAU4XQ0JWGU-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
3LOJFQ4BOZTHN4A6JXLZ8WVDJI4DKP-2,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3LVTFB9DE5GRG2JLEUU4I5MB2W7QGJ-2,2,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3LVTFB9DE5GRG2JLEUU4I5MB7ETQGA-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
3LVTFB9DE7W6ARISYS64A3AJVGCGQU-1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3LVTFB9DE7W6ARISYS64A3AJVGCGQU-2,2,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3LVTFB9DE7W6ARISYS64A3AJVGCQG4-1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
3LVTFB9DE7W6ARISYS64A3AKXAWQGG-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
3LVTFB9DE7W6ARISYS64A3AKXG3GQP-1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3LXX8KJXPW79GGJXLBWQ1J5OJLPO9J-1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1
3LXX8KJXPYNOA5I4598QTHTWCCL9OU-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1
3LXX8KJXPYNOA5I4598QTHTWCCL9OU-2,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
3LXX8KJXPYNOA5I4598QTHTXDTU9O4-1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
3LXX8KJXPYNOA5I4598QTHTXDWS9O8-1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
3LXX8KJXPYNOA5I4598QTHTXDWS9O8-2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0
3M0556243SI0Z5AYNIW5WQRU1NCNFP-1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1
3M0556243SI0Z5AYNIW5WQRU1OMFNT-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
3M0556243UYFTU957G85OOF2P67FNL-2,2,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3M0556243UYFTU957G85OOF2PGCFNA-1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
3M0556243UYFTU957G85OOF2PGCFNA-2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1
3M0556243UYFTU957G85OOF2PQPNFF-1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
3M0556243UYFTU957G85OOF3QHKNFV-1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3M0556243UYFTU957G85OOF3QHKNFV-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
3M0556243UYFTU957G85OOF3QONNFC-1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
3M0556243UYFTU957G85OOF3QONNFC-2,2,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3M47JKRKCXZJD5UJGN4IKNOMEAQ86S-2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
3M47JKRKCZFY7UTQ0LGICLCV9Q886M-1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1
3M4KL7H8KVL125AYH2V35D1E08H61B-2,2,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1
3M4KL7H8KX1GWU951073XBPMTAT613-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0
3M4KL7H8KX1GWU951073XBPMTFD16S-1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
3M4KL7H8KX1GWU951073XBPMTFD16S-2,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
3M4KL7H8KX1GWU951073XBPMTFD61X-1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1
3M4KL7H8KX1GWU951073XBPMTFD61X-2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0
3M67TQBQQHMKECPWBSR80OLJZIYA9G-2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1
3M67TQBQQJ2Z81O3VQ38SM9RN1DA94-2,2,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0
3M67TQBQQJ2Z81O3VQ38SM9RN9GA9N-2,2,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1
3M7OI89LV020JXJ3HXWNE78DX7K6CT-2,2,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
3M7OI89LV020JXJ3HXWNE78EZFH6CA-1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
3M7OI89LV020JXJ3HXWNE78EZFH6CA-2,2,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1
3MA5N0ATTC912LBQGUEP8MWQXH0WKX-2,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
3MA5N0ATTEPGWAAX0SQP0KKYQN5KWE-2,2,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1
3MA5N0ATTEPGWAAX0SQP0KKYQOJKWU-1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
3MA5N0ATTEPGWAAX0SQP0KKZRHMWKY-1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1
3MA5N0ATTEPGWAAX0SQP0KKZRHMWKY-2,2,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0
3MD8CKRQZ11GDUNTJDG7C6C4J4GRJF-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3MD8CKRQZ11GDUNTJDG7C6C4JKHRJC-2,2,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
3MDKGGG61S1H5ELE3JRD3H8IMSKT60-1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
3MDKGGG61S1H5ELE3JRD3H8IMSKT60-2,2,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0
3MDWE879UJG4RBTV1434NXTY6MTB94-1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3MDWE879UJG4RBTV1434NXTY6MTB94-2,2,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0
3MDWE879UJG4RBTV1434NXTY6ZZ9BY-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1
3MDWE879UJG4RBTV1434NXTY6ZZ9BY-2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0
3MG8450X2QO4FXI8IKGWEDL0Z8MPUP-1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3MG8450X2QO4FXI8IKGWEDL0ZIRUPJ-1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
3MGHRFQY2LN3E0ZMR2MVAZ2XZ6LY0I-1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
3MGHRFQY2LN3E0ZMR2MVAZ2XZ6LY0I-2,2,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1
3MGHRFQY2N3I8PYTB0YV2XQ6P6YY06-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
3MIVREZQVHWWIOF44LFJGXE4993KQN-1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0
3MIVREZQVHWWIOF44LFJGXE4993KQN-2,2,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
3MIVREZQVJCBCDEBOJRJ8V2D4P1KQX-1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3MIVREZQVJCBCDEBOJRJ8V2D4P1KQX-2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
3MJ9GGZYO349ES4XQJCTQ1D5ORWA2L-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1
3MJ9GGZYO349ES4XQJCTQ1D5OWN2AE-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0
3MJ9GGZYO349ES4XQJCTQ1D5OWN2AE-2,2,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1
3MJ9GGZYO349ES4XQJCTQ1D5OYC2A7-1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
3MJ9GGZYO5KO8H34AHOTIZ1EJ7U2AN-1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
3MWOYZD5WVMU5INRMLFVJK08TMSONX-2,2,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3MWOYZD5WVMU5INRMLFVJK08TN6OND-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1
3MWOYZD5WVMU5INRMLFVJK08TN6OND-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0
3MWOYZD5WX29Z7MY6JRVBIOHJPAONW-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
3MXX6RQ9EXJ5YZOT3EPE19N6016P4M-2,2,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1
3MXX6RQ9EXJ5YZOT3EPE19N6031P4L-2,2,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
3MXX6RQ9EXJ5YZOT3EPE19N60ZU4PL-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3MXX6RQ9EXJ5YZOT3EPE19N60ZU4PL-2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
3MZ3TAMYTLL5OU4GHXJ7879WDRHRIL-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1
3MZ3TAMYTLL5OU4GHXJ7879WDRHRIL-2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
3MZ3TAMYTLL5OU4GHXJ7879WI8DRIK-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
3MZ3TAMYTN1KIJ3N1VV705X46F6RIY-1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
3N2YPY1GI6WL1WJBUYYQOP07BOBEVP-2,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
3N2YPY1GI8C0VLIIEWAQGNOFZ2YEVB-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
3N2YPY1GI8C0VLIIEWAQGNOFZ2YEVB-2,2,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3N3WJQXELSOQABV1NA1JZFTGNPH2LU-2,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0
3N5YJ55YXG153ETQC2ADIPG3ZQ7AN4-1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3N5YJ55YXG153ETQC2ADIPG3ZQ7AN4-2,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1
3N7PQ0KLI5N1PNHSAOSK5U8OFNKE3R-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3NBFJK3IOHGOVQ65ZH20T0RBNSPOG3-2,2,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1
3NBFJK3IOHGOVQ65ZH20T0RBSDTOGI-1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
