qID,Sentence,Option1,Option2,Answer
3M93N4X8HM1SE9N6Y2GC2GH17WPJS5-1,ማይክል ጠረጴዛን ለማንቀሳቀስ እንዲረዳው ብሬትን ጠየቀ. _ ብቻውን ማድረግ አይችልም ነበር.,ማይክል,ብሬት,1
3M93N4X8HM1SE9N6Y2GC2GH17WPJS5-2,ማይክል ጠረጴዛን ለማንቀሳቀስ እንዲረዳው ብሬትን ጠየቀ. _ ም ብቻውን ማድረግ ባልቻለ ነበር.,ማይክል,ብሬት,2
35ZRNT9RUKC2V3TOO07G24QACWE3OY-1,ጄኒፈር ሃሺሽ ማጨስ ትወድ ነበር. ነገር ግን ላውራ ሲጋራ ማጨስ ትወዳለች. _ የምትወደውን ነገር በአደባባይ በማጨሷ በአካባቢው እስር ቤት ገባች.,ጄኒፈር,ላውራ,1
35ZRNT9RUKC2V3TOO07G24QACWE3OY-2,ጄኒፈር ሃሺሽ ማጨስ ትወድ ነበር. ነገር ግን ላውራ ሲጋራ ማጨስ ትወዳለች. _ የምትወደውን ነገር በአደባባይ በማጨሷ በአካባቢው እስር ቤት ሳትገባ ቀረች.,ጄኒፈር,ላውራ,2
3QXFBUZ4ZKEJ8VQ2V3E9S6J0AZ5GUB-2,"ጄፍሪ በግል ዝግጅቱ ወቅት ሮበርት እየሰለለው እንደሆነ ያምን ነበር, ምክንያቱም _ ድብቅ ነበር.",ጄፍሪ,ሮበርት,2
3QXFBUZ4ZKEJ8VQ2V3E9S6J0AZ5GUB-1,"ጄፍሪ በግል ዝግጅቱ ወቅት ሮበርት እየሰለለው እንደሆነ ያምን ነበር, ምክንያቱም _ ተጠራጣሪ ነበር.",ጄፍሪ,ሮበርት,1
3K2CEDRACBZ40S7Z61MU0FHVN6HTMA-1,"ፍራንክ አዲስ መኪና ለመግዛት ብድር ለማግኘት ባንኩን ጎበኘ, እና _ በጣም ተጠራጣሪ ነበር.",ብድር,መኪና,1
3K2CEDRACBZ40S7Z61MU0FHVN6HTMA-2,"ፍራንክ አዲስ መኪና ለመግዛት ብድር ለማግኘት ባንኩን ጎበኘ, እና _ በጣም ደፋር ነበር.",ብድር,መኪና,2
3VZYA8PITQCK61O90YTYR0SCSTN506-1,_ አዲስ አስተማሪ ስለሆነ ጥሩ የክፍል ድባብ እንዴት መፍጠር እንደሚቻል ክሪስቶፈር የኢያንን ምክር ይፈልጋል.,ክሪስቶፈር,ኢያን,1
3VZYA8PITQCK61O90YTYR0SCSTN506-2,_ የቆየ አስተማሪ ስለሆነ ጥሩ የክፍል ድባብ እንዴት መፍጠር እንደሚቻል ክሪስቶፈር የኢያንን ምክር ይፈልጋል.,ክሪስቶፈር,ኢያን,2
3O2Y2UIUCQSZRZPVQ54P4YAQ27VFKP-2,ኤሚሊ በጉርምስና ማለፍ አስችግሯት ነበር ነገር ግን ክርስቲን አልተቸገረችም ምክንያቱም _ ብጉር የሚያስከትሉ በጣም ደካማ  የሆነ ሆርሞኖችን ነበሯት.,ኤሚሊ,ክርስቲን,2
3O2Y2UIUCQSZRZPVQ54P4YAQ27VFKP-1,ኤሚሊ በጉርምስና ማለፍ አስችግሯት ነበር ነገር ግን ክርስቲን አልተቸገረችም ምክንያቱም _ ብጉር የሚያስከትሉ በጣም ጠንካራ  የሆነ ሆርሞኖችን ነበሯት.,ኤሚሊ,ክርስቲን,1
3A520CCNWNY198GDJ37US2MULV6EAD-1,ሃንተር ቱሊፕን ይወዳል. እና ራያን ግን አይወድም. ስለዚህ _ ከሱቅ የተወሰነ ለመግዛት ሄደ.,ሃንተር,ራያን,1
3A520CCNWNY198GDJ37US2MULV6EAD-2,ሃንተር ቱሊፕን ይወዳል. እና ራያን ግን አይወድም. ስለዚህ _ ከሱቅ መግዛት አልፈለገም.,ሃንተር,ራያን,2
3H6W48L9F4N2DC86TMJX43IPRLBWPR-2,ቪክቶሪያ ፈጣን ማጓጓዣን ለመምረጥ ወሰነች. ካትሪና አላደረገችም. ስለዚህ _ ትዕዛዙን በመጨረሻ አገኘች.,ቪክቶሪያ,ካትሪና,2
3H6W48L9F4N2DC86TMJX43IPRLBWPR-1,ቪክቶሪያ ፈጣን ማጓጓዣን ለመምረጥ ወሰነች. ካትሪና አላደረገችም. ስለዚህ _ ትዕዛዙን በመጀመሪያ አገኘች.,ቪክቶሪያ,ካትሪና,1
3MD8CKRQZ11GDUNTJDG7C6C4J58RJ9-1,"_ ውጤታማ አስተማሪ ስለነበር, አስተማሪው ከፕሮፌሰሩ የበለጠ ለእንግሊዘኛ ጥናት ተስማሚ ነበር. ",አስተማሪው,ፕሮፌሰሩ,1
3MD8CKRQZ11GDUNTJDG7C6C4J58RJ9-2,"_ ውጤታማ አስተማሪ ስላልነበረ, አስተማሪው ከፕሮፌሰሩ የበለጠ ለእንግሊዘኛ ጥናት ተስማሚ ነበር. ",አስተማሪው,ፕሮፌሰሩ,2
3UEDKCTP9X416V9WSKID84LHXXOK76-2,ቪክቶሪያ ከኤሌና የበለጠ ፋሽን ነበራት. ምክንያቱም _ ሁልጊዜም ሸሚዟ ላይ ብናኝ መተው ያሳስባት ነበር.,ቪክቶሪያ,ኤሌና,2
3UEDKCTP9X416V9WSKID84LHXXOK76-1,ቪክቶሪያ ከኤሌና የበለጠ ፋሽን ነበራት. ግን _ ሁልጊዜም ሸሚዟ ላይ ብናኝ መተው ያሳስባት ነበር.,ቪክቶሪያ,ኤሌና,1
3EGKVCRQFY6JSC139GVKMEMPGCSBY6-2,ናታሊን የሚያስጨንቃት ካሪ ስለ የአጥንቷ ጤና ጥንቃቄ ማድረግ አለባት _ ስለሚመለከታት.,ካሪ,ናታሊ,2
3EGKVCRQFY6JSC139GVKMEMPGCSBY6-1, _  አረጋዊት ስለሆነች ናታሊ ስለምትጨነቅ ካሪ ስለ አጥንቷ ጤንነት መጠንቀቅ አለባት።,ካሪ,ናታሊ,1
3566S7OX5FXZ0UNAKACV3PPIOHJ17V-2,ማዕበሉ ጋራዡን አወደመው. ነገር ግን ቤቱን ሳይበላሽ ቀረ. ምክኒያቱም _ ከባህር ዳርቻው በጣም የራቀ ስለሆነ ነው.,ጋራዡ,ቤቱ,2
3566S7OX5FXZ0UNAKACV3PPIOHJ17V-1,ማዕበሉ ጋራዡን አወደመው. ነገር ግን ቤቱን ሳይበላሽ ቀረ. ምክኒያቱም _ ከባህር ዳርቻው በጣም ቅርብ ስለሆነ ነው.,ጋራዡ,ቤቱ,1
3HEM8MA6H9AXTFCKHDKRCE03806PQT-1,የሳይንስ ተማሪው ቴሌስኮፑን ተጠቅሞ ጋላክሲውን ለማየት ሞከረ. ነገር ግን _ ርቀቱ ብዙ ነበር.,ጋላክሲው,ቴሌስኮፑ,1
3HEM8MA6H9AXTFCKHDKRCE03806PQT-2,የሳይንስ ተማሪው ቴሌስኮፑን ተጠቅሞ ጋላክሲውን ለማየት ሞከረ. ነገር ግን _ አቅም አልነበረውም.,ጋላክሲው,ቴሌስኮፑ,2
